knesset,name_he,cbs_semel,valid_votes,eligible,voters,right_bloc_votes,right_bloc_share,top_party,top_party_share,turnout,he_join_key,settlement_id
25,גן שמואל,72,665,872,666,133,0.2,מרצ,0.3609022556390977,0.7637614678899083,גן שמואל,
25,עין הוד,74,333,518,334,55,0.16516516516516516,פה,0.37537537537537535,0.6447876447876448,עין הוד,
25,כפר גלעדי,76,354,591,354,146,0.4124293785310734,כן,0.327683615819209,0.5989847715736041,כפר גלעדי,
25,איילת השחר,77,588,826,590,210,0.35714285714285715,פה,0.29931972789115646,0.7142857142857143,איילת השחר,
25,קרית ענבים,78,206,333,206,58,0.2815533980582524,פה,0.3786407766990291,0.6186186186186187,קרית ענבים,
25,דגניה ב,79,403,591,403,113,0.2803970223325062,פה,0.4119106699751861,0.6818950930626058,דגניה ב,
25,נהלל,80,618,836,620,157,0.2540453074433657,פה,0.4773462783171521,0.7416267942583732,נהלל,
25,עין חרוד מאוחד,82,472,694,473,147,0.3114406779661017,פה,0.3792372881355932,0.6815561959654178,עין חרוד מאוחד,
25,תל יוסף,84,279,390,279,74,0.26523297491039427,פה,0.41935483870967744,0.7153846153846154,תל יוסף,
25,כפר יחזקאל,85,603,763,606,232,0.38474295190713104,פה,0.3946932006633499,0.7942332896461337,כפר יחזקאל,
25,גבע,86,351,514,351,67,0.1908831908831909,פה,0.45584045584045585,0.6828793774319066,גבע,
25,עין חרוד איחוד,89,363,506,365,92,0.2534435261707989,פה,0.45454545454545453,0.7213438735177866,עין חרוד איחוד,
25,חפציבה,90,409,587,411,146,0.3569682151589242,פה,0.39364303178484106,0.7001703577512777,חפציבה,
25,גיניגר,92,361,555,365,96,0.2659279778393352,פה,0.3157894736842105,0.6576576576576577,גיניגר,
25,בלפוריה,94,320,413,321,153,0.478125,פה,0.3375,0.7772397094430993,בלפוריה,
25,בית אלפא,95,513,724,518,185,0.36062378167641324,פה,0.30409356725146197,0.7154696132596685,בית אלפא,
25,יגור,96,890,1401,893,181,0.20337078651685395,פה,0.401123595505618,0.6374018558172734,יגור,
25,מרחביה מושב,97,434,603,434,204,0.4700460829493088,פה,0.33640552995391704,0.7197346600331676,מרחביה מושב,
25,כפר מלל,98,210,273,210,72,0.34285714285714286,פה,0.40476190476190477,0.7692307692307693,כפר מלל,
25,מצפה רמון,99,1964,3739,1985,1242,0.6323828920570265,ט,0.2724032586558045,0.5308906124632254,מצפה רמון,
25,מאיר שפיה,102,53,128,55,34,0.6415094339622641,מחל,0.37735849056603776,0.4296875,מאיר שפיה,
25,תל עדשים,103,666,898,668,348,0.5225225225225225,פה,0.34984984984984985,0.7438752783964365,תל עדשים,
25,מזרע,104,489,701,489,90,0.18404907975460122,פה,0.3619631901840491,0.6975748930099858,מזרע,
25,כפר גדעון,106,150,211,150,141,0.94,ג,0.28,0.7109004739336493,כפר גדעון,
25,כפר סילבר,107,28,85,28,13,0.4642857142857143,פה,0.42857142857142855,0.32941176470588235,כפר סילבר,
25,כפר חסידים א,112,379,538,379,232,0.6121372031662269,פה,0.29815303430079154,0.7044609665427509,כפר חסידים א,
25,אדירים,113,176,235,177,171,0.9715909090909091,מחל,0.38636363636363635,0.7531914893617021,אדירים,
25,חופית,115,568,788,574,132,0.2323943661971831,פה,0.49119718309859156,0.7284263959390863,חופית,
25,רמת ישי,122,4355,6016,4373,2208,0.5070034443168772,פה,0.34810562571756604,0.7268949468085106,רמת ישי,
25,שריד,126,532,772,533,96,0.18045112781954886,פה,0.4041353383458647,0.6904145077720207,שריד,
25,רמת רחל,127,283,359,283,83,0.29328621908127206,פה,0.4134275618374558,0.7883008356545961,רמת רחל,
25,גת רימון,128,142,192,142,64,0.4507042253521127,פה,0.3873239436619718,0.7395833333333334,גת רימון,
25,משמר העמק,130,713,939,716,106,0.14866760168302945,פה,0.34642356241234223,0.7625133120340788,משמר העמק,
25,כפר ברוך,132,335,436,336,168,0.5014925373134328,פה,0.35522388059701493,0.7706422018348624,כפר ברוך,
25,גבת,133,568,702,569,132,0.2323943661971831,פה,0.42077464788732394,0.8105413105413105,גבת,
25,יפעת,134,648,858,649,195,0.30092592592592593,פה,0.39351851851851855,0.7564102564102564,יפעת,
25,רמת דוד,135,305,404,305,89,0.29180327868852457,פה,0.39344262295081966,0.754950495049505,רמת דוד,
25,עין שמר,139,461,646,461,68,0.1475054229934924,פה,0.37093275488069416,0.7136222910216719,עין שמר,
25,כפר יהושע,140,695,900,695,233,0.33525179856115106,פה,0.35827338129496406,0.7722222222222223,כפר יהושע,
25,ברק,141,219,297,220,168,0.7671232876712328,מחל,0.365296803652968,0.7407407407407407,ברק,
25,שדה יעקב,142,522,671,524,448,0.8582375478927203,ט,0.35823754789272033,0.7809239940387481,שדה יעקב,
25,בית זרע,143,396,629,397,82,0.20707070707070707,פה,0.31565656565656564,0.6311605723370429,בית זרע,
25,גן שלמה,144,320,413,321,73,0.228125,פה,0.453125,0.7772397094430993,גן שלמה,
25,גדיש,145,209,283,210,203,0.9712918660287081,מחל,0.7416267942583732,0.7420494699646644,גדיש,
25,דבורה,146,139,226,139,87,0.6258992805755396,כן,0.33093525179856115,0.6150442477876106,דבורה,
25,גבעת ברנר,147,1427,1923,1430,423,0.2964260686755431,פה,0.39523475823405746,0.7436297451898076,גבעת ברנר,
25,תל מונד,154,7792,10458,7815,3751,0.4813911704312115,פה,0.38873203285420943,0.7472748135398738,תל מונד,
25,באר טוביה,155,672,849,673,270,0.4017857142857143,פה,0.40625,0.7926972909305064,באר טוביה,
25,עיינות,156,46,146,46,29,0.6304347826086957,כן,0.2826086956521739,0.3150684931506849,עיינות,
25,עין ורד,157,877,1157,878,244,0.2782212086659065,פה,0.49714937286202965,0.7588591184096802,עין ורד,
25,נען,158,991,1351,992,199,0.20080726538849647,פה,0.3884964682139253,0.7342709104367136,נען,
25,בית חנן,159,377,508,377,146,0.38726790450928383,פה,0.41644562334217505,0.7421259842519685,בית חנן,
25,חולדה,160,552,712,552,177,0.32065217391304346,פה,0.4583333333333333,0.7752808988764045,חולדה,
25,חירות,162,747,963,747,158,0.21151271753681392,פה,0.48460508701472554,0.7757009345794392,חירות,
25,תימורים,163,452,636,456,186,0.41150442477876104,פה,0.44026548672566373,0.7169811320754716,תימורים,
25,מלאה,164,215,277,215,202,0.9395348837209302,מחל,0.5162790697674419,0.776173285198556,מלאה,
25,ניר יפה,165,333,461,334,244,0.7327327327327328,מחל,0.3123123123123123,0.7245119305856833,ניר יפה,
25,גן יבנה,166,12783,17348,12833,8990,0.7032777908159275,מחל,0.37182195102871,0.7397394512335715,גן יבנה,
25,עין החורש,167,544,720,545,74,0.13602941176470587,פה,0.35294117647058826,0.7569444444444444,עין החורש,
25,כפר יונה,168,14208,19357,14279,8909,0.6270411036036037,מחל,0.3217905405405405,0.7376659606343958,כפר יונה,
25,כפר יעבץ,170,351,477,352,335,0.9544159544159544,מחל,0.46438746438746437,0.7379454926624738,כפר יעבץ,
25,פרדסיה,171,4377,5739,4389,2204,0.5035412382910669,פה,0.3771989947452593,0.7647673810768426,פרדסיה,
25,גבעת חיים מאוחד,173,670,917,672,135,0.20149253731343283,פה,0.35074626865671643,0.732824427480916,גבעת חיים מאוחד,
25,נטעים,174,444,592,445,178,0.4009009009009009,פה,0.38963963963963966,0.7516891891891891,נטעים,
25,אביחיל,175,694,987,698,245,0.3530259365994236,פה,0.38904899135446686,0.707193515704154,אביחיל,
25,אפיקים,176,705,1068,707,146,0.20709219858156028,פה,0.35319148936170214,0.6619850187265918,אפיקים,
25,כפר בילו,177,674,867,675,254,0.3768545994065282,פה,0.38130563798219586,0.7785467128027682,כפר בילו,
25,רמת יוחנן,178,582,862,584,157,0.2697594501718213,פה,0.35051546391752575,0.6774941995359629,רמת יוחנן,
25,אבן יהודה,182,7693,10452,7712,3314,0.43078122968932797,פה,0.41063304302612763,0.7378492154611558,אבן יהודה,
25,ירקונה,183,224,309,224,71,0.3169642857142857,פה,0.4642857142857143,0.7249190938511327,ירקונה,
25,רמת הכובש,184,529,696,531,122,0.23062381852551986,פה,0.389413988657845,0.7629310344827587,רמת הכובש,
25,נעורים,186,61,158,62,29,0.47540983606557374,פה,0.3114754098360656,0.3924050632911392,נעורים,
25,כפר הס,187,817,1067,817,190,0.23255813953488372,פה,0.47980416156670747,0.7656982193064668,כפר הס,
25,אשדות יעקב מאוחד,188,403,605,404,177,0.4392059553349876,פה,0.28287841191067,0.6677685950413224,אשדות יעקב מאוחד,
25,כפר פינס,189,312,399,315,297,0.9519230769230769,ט,0.5961538461538461,0.7894736842105263,כפר פינס,
25,כפר ויתקין,190,1053,1444,1057,240,0.22792022792022792,פה,0.4795821462488129,0.731994459833795,כפר ויתקין,
25,הדר עם,191,420,545,420,107,0.25476190476190474,פה,0.5142857142857142,0.7706422018348624,הדר עם,
25,כפר החורש,192,374,479,374,103,0.27540106951871657,פה,0.3502673796791444,0.7807933194154488,כפר החורש,
25,כפר חיים,193,338,436,339,84,0.2485207100591716,פה,0.5118343195266272,0.7775229357798165,כפר חיים,
25,משמר השרון,194,334,517,335,72,0.2155688622754491,פה,0.3473053892215569,0.6479690522243714,משמר השרון,
25,קדימהצורן,195,11962,16165,11997,5724,0.47851529844507606,פה,0.3761076743019562,0.7421589854624188,קדימהצורן,
25,גיבתון,196,216,276,216,65,0.30092592592592593,פה,0.4583333333333333,0.782608695652174,גיבתון,
25,מעברות,197,549,745,551,106,0.1930783242258652,פה,0.331511839708561,0.7395973154362416,מעברות,
25,צופית,198,628,858,628,182,0.2898089171974522,פה,0.4872611464968153,0.7319347319347319,צופית,
25,אשדות יעקב איחוד,199,476,683,477,165,0.34663865546218486,פה,0.3760504201680672,0.698389458272328,אשדות יעקב איחוד,
25,בית ינאי,200,201,308,201,41,0.20398009950248755,פה,0.527363184079602,0.6525974025974026,בית ינאי,
25,בית עובד,202,185,255,186,38,0.20540540540540542,פה,0.5027027027027027,0.7294117647058823,בית עובד,
25,אלישיב,204,377,488,377,302,0.8010610079575596,מחל,0.4244031830238727,0.7725409836065574,אלישיב,
25,חגלה,205,411,554,412,101,0.24574209245742093,פה,0.43309002433090027,0.7436823104693141,חגלה,
25,רמות השבים,206,905,1196,907,242,0.2674033149171271,פה,0.48287292817679556,0.7583612040133779,רמות השבים,
25,גבעת חן,207,235,285,235,75,0.3191489361702128,פה,0.39574468085106385,0.8245614035087719,גבעת חן,
25,מוצא עילית,208,847,1227,852,337,0.39787485242030696,פה,0.3530106257378985,0.6943765281173594,מוצא עילית,
25,בית צבי,212,37,65,38,37,1.0,ט,0.7297297297297297,0.5846153846153846,בית צבי,
25,משמרות,213,581,734,581,132,0.22719449225473323,פה,0.43201376936316693,0.7915531335149864,משמרות,
25,כפר הראה,217,586,762,589,545,0.9300341296928327,ט,0.4453924914675768,0.7729658792650919,כפר הראה,
25,גני עם,218,170,210,171,54,0.3176470588235294,פה,0.4176470588235294,0.8142857142857143,גני עם,
25,חיבת ציון,219,425,536,425,190,0.4470588235294118,פה,0.3788235294117647,0.792910447761194,חיבת ציון,
25,כפר ביאליק,220,352,474,353,178,0.5056818181818182,פה,0.3409090909090909,0.7447257383966245,כפר ביאליק,
25,עין עירון,223,320,423,320,78,0.24375,פה,0.465625,0.7565011820330969,עין עירון,
25,שושנת העמקים,224,317,443,318,211,0.6656151419558359,מחל,0.33753943217665616,0.7178329571106095,שושנת העמקים,
25,גן השומרון,225,479,642,479,142,0.2964509394572025,פה,0.4801670146137787,0.7461059190031153,גן השומרון,
25,גני תקווה,229,12704,16803,12736,6612,0.5204659949622166,פה,0.34768576826196473,0.7579598881152175,גני תקווה,
25,מעש,230,492,659,492,205,0.4166666666666667,פה,0.42886178861788615,0.7465857359635811,מעש,
25,שפיים,232,812,1042,813,147,0.1810344827586207,פה,0.3891625615763547,0.7802303262955854,שפיים,
25,כפר ידידיה,233,383,511,385,102,0.26631853785900783,פה,0.4908616187989556,0.7534246575342466,כפר ידידיה,
25,ביצרון,234,653,858,653,239,0.3660030627871363,פה,0.47166921898928027,0.7610722610722611,ביצרון,
25,חבצלת השרון,235,209,340,209,95,0.45454545454545453,פה,0.3397129186602871,0.6147058823529412,חבצלת השרון,
25,שער העמקים,237,431,562,435,51,0.11832946635730858,פה,0.33410672853828305,0.7740213523131673,שער העמקים,
25,גן חיים,239,430,544,433,121,0.2813953488372093,פה,0.46744186046511627,0.7959558823529411,גן חיים,
25,יקנעם עילית,240,12711,18933,12790,7711,0.606639918181103,מחל,0.33136653292423884,0.6755400623250409,יקנעם עילית,
25,יקנעם מושבה,241,757,1019,757,196,0.25891677675033026,פה,0.4900924702774108,0.7428851815505397,יקנעם מושבה,
25,בית השיטה,242,732,1051,736,205,0.28005464480874315,פה,0.39617486338797814,0.7002854424357755,בית השיטה,
25,נתיבות,246,21185,28166,21279,19958,0.9420816615529856,שס,0.4249704979938636,0.7554853369310516,נתיבות,
25,רשפון,247,674,920,675,194,0.2878338278931751,פה,0.5014836795252225,0.7336956521739131,רשפון,
25,בית שערים,248,392,526,393,119,0.30357142857142855,פה,0.45153061224489793,0.747148288973384,בית שערים,
25,כפר סירקין,249,792,999,793,313,0.3952020202020202,פה,0.4065656565656566,0.7937937937937938,כפר סירקין,
25,הזורע,250,622,917,623,80,0.12861736334405144,פה,0.3553054662379421,0.6793893129770993,הזורע,
25,ביתן אהרן,252,87,240,87,26,0.2988505747126437,פה,0.47126436781609193,0.3625,ביתן אהרן,
25,חולתה,253,349,482,349,89,0.25501432664756446,פה,0.3467048710601719,0.7240663900414938,חולתה,
25,כפר המכבי,254,235,323,235,56,0.23829787234042554,פה,0.5531914893617021,0.7275541795665634,כפר המכבי,
25,כפר חיטים,255,346,540,347,237,0.684971098265896,מחל,0.33815028901734107,0.6425925925925926,כפר חיטים,
25,ניר דוד תל עמל,256,457,641,461,70,0.15317286652078774,פה,0.45076586433260396,0.719188767550702,ניר דוד תל עמל,
25,נופך,257,329,406,332,257,0.7811550151975684,מחל,0.4376899696048632,0.8177339901477833,נופך,
25,שדה נחום,259,497,719,501,270,0.5432595573440644,פה,0.3038229376257545,0.6968011126564673,שדה נחום,
25,גינוסר,262,390,557,393,141,0.36153846153846153,פה,0.39487179487179486,0.7055655296229802,גינוסר,
25,מסדה,263,178,290,178,73,0.4101123595505618,כן,0.29775280898876405,0.6137931034482759,מסדה,
25,שער הגולן,264,346,490,346,69,0.1994219653179191,פה,0.37283236994219654,0.7061224489795919,שער הגולן,
25,בית יוסף,265,268,369,269,256,0.9552238805970149,מחל,0.5746268656716418,0.7289972899728997,בית יוסף,
25,כפר שמריהו,267,1243,1948,1249,404,0.3250201126307321,פה,0.48189863234111024,0.641170431211499,כפר שמריהו,
25,טירת צבי,268,424,562,425,363,0.8561320754716981,ט,0.29245283018867924,0.7562277580071174,טירת צבי,
25,מולדת,269,604,883,605,212,0.3509933774834437,פה,0.4586092715231788,0.6851642129105323,מולדת,
25,עין השופט,270,534,909,535,80,0.149812734082397,פה,0.31273408239700373,0.5885588558855885,עין השופט,
25,מעוז חיים,272,303,499,303,88,0.29042904290429045,פה,0.3927392739273927,0.6072144288577155,מעוז חיים,
25,עין גב,273,300,473,302,81,0.27,פה,0.3,0.638477801268499,עין גב,
25,כפר מנחם,274,687,940,689,135,0.1965065502183406,פה,0.4163027656477438,0.7329787234042553,כפר מנחם,
25,צור משה,276,1477,1967,1479,482,0.3263371699390657,פה,0.48408937034529453,0.7519064565327911,צור משה,
25,אושה,278,287,403,289,89,0.31010452961672474,פה,0.43902439024390244,0.71712158808933,אושה,
25,חניתה,280,447,726,447,133,0.2975391498881432,פה,0.3221476510067114,0.6157024793388429,חניתה,
25,פקיעין חדשה,281,281,355,282,267,0.9501779359430605,מחל,0.4804270462633452,0.7943661971830986,פקיעין חדשה,
25,שבי ציון,282,625,944,625,288,0.4608,פה,0.3568,0.6620762711864406,שבי ציון,
25,שדה ורבורג,284,733,1019,737,165,0.22510231923601637,פה,0.49931787175989084,0.7232580961727183,שדה ורבורג,
25,אלונים,285,393,521,395,94,0.23918575063613232,פה,0.44529262086513993,0.7581573896353166,אלונים,
25,מעלה החמישה,286,422,589,423,105,0.24881516587677724,פה,0.3696682464454976,0.7181663837011885,מעלה החמישה,
25,תל יצחק,287,227,683,229,72,0.31718061674008813,פה,0.3876651982378855,0.33528550512445093,תל יצחק,
25,בית יהושע,288,579,793,582,163,0.2815198618307427,פה,0.47150259067357514,0.733921815889029,בית יהושע,
25,עין המפרץ,289,537,733,539,89,0.16573556797020483,פה,0.35195530726256985,0.7353342428376535,עין המפרץ,
25,מעין צבי,290,481,684,482,137,0.28482328482328484,פה,0.40540540540540543,0.7046783625730995,מעין צבי,
25,שרונה,292,332,441,333,153,0.4608433734939759,פה,0.3042168674698795,0.7551020408163265,שרונה,
25,שדה יואב,293,302,398,303,64,0.2119205298013245,פה,0.4139072847682119,0.7613065326633166,שדה יואב,
25,אילון,294,638,878,638,190,0.29780564263322884,פה,0.2946708463949843,0.7266514806378133,אילון,
25,כפר רופין,295,270,401,273,88,0.32592592592592595,פה,0.34074074074074073,0.6807980049875312,כפר רופין,
25,נווה איתן,296,118,190,119,48,0.4067796610169492,אמת,0.2542372881355932,0.6263157894736842,נווה איתן,
25,כפר מסריק,297,431,620,431,98,0.2273781902552204,פה,0.3990719257540603,0.6951612903225807,כפר מסריק,
25,מסילות,298,279,437,281,82,0.2939068100358423,פה,0.35842293906810035,0.6430205949656751,מסילות,
25,דליה,300,500,690,500,58,0.116,פה,0.388,0.7246376811594203,דליה,
25,בית עוזיאל,301,367,479,368,280,0.7629427792915532,מחל,0.3651226158038147,0.7682672233820459,בית עוזיאל,
25,דפנה,302,472,650,472,132,0.2796610169491525,פה,0.3983050847457627,0.7261538461538461,דפנה,
25,דן,303,394,543,394,69,0.1751269035532995,פה,0.42385786802030456,0.7255985267034991,דן,
25,שדה אליהו,304,396,650,398,343,0.8661616161616161,ט,0.3686868686868687,0.6123076923076923,שדה אליהו,
25,גשר,305,250,405,251,63,0.252,פה,0.344,0.6197530864197531,גשר,
25,שדמות דבורה,306,386,495,387,122,0.3160621761658031,פה,0.49740932642487046,0.7818181818181819,שדמות דבורה,
25,הזורעים,307,447,575,447,420,0.9395973154362416,ט,0.5682326621923938,0.7773913043478261,הזורעים,
25,מחניים,308,405,589,406,177,0.43703703703703706,פה,0.2740740740740741,0.6893039049235993,מחניים,
25,נהורה,309,716,972,718,600,0.8379888268156425,מחל,0.42178770949720673,0.7386831275720165,נהורה,
25,כפר גליקסון,310,207,291,207,48,0.2318840579710145,פה,0.4251207729468599,0.711340206185567,כפר גליקסון,
25,גן שורק,311,196,266,197,98,0.5,פה,0.3826530612244898,0.7406015037593985,גן שורק,
25,נווה ים,312,155,211,155,85,0.5483870967741935,פה,0.2838709677419355,0.7345971563981043,נווה ים,
25,אפק,313,416,544,418,119,0.2860576923076923,פה,0.4639423076923077,0.7683823529411765,אפק,
25,נגבה,315,474,726,475,132,0.27848101265822783,פה,0.39662447257383965,0.6542699724517906,נגבה,
25,כפר נטר,316,544,706,544,170,0.3125,פה,0.4485294117647059,0.7705382436260623,כפר נטר,
25,בית אורן,317,229,358,229,73,0.31877729257641924,פה,0.2794759825327511,0.6396648044692738,בית אורן,
25,עמיעוז,318,163,223,163,134,0.8220858895705522,מחל,0.44171779141104295,0.7309417040358744,עמיעוז,
25,עמיר,319,375,532,375,80,0.21333333333333335,פה,0.29333333333333333,0.7048872180451128,עמיר,
25,כפר ורבורג,320,651,853,652,298,0.4577572964669739,פה,0.3763440860215054,0.7643610785463072,כפר ורבורג,
25,בית הלל,322,404,600,405,135,0.3341584158415842,פה,0.41336633663366334,0.675,בית הלל,
25,שאר ישוב,324,305,425,305,156,0.5114754098360655,פה,0.35737704918032787,0.7176470588235294,שאר ישוב,
25,מצובה,325,596,882,596,251,0.4211409395973154,פה,0.38422818791946306,0.6757369614512472,מצובה,
25,בית יצחקשער חפר,326,1257,1658,1265,392,0.3118536197295147,פה,0.47573587907716786,0.7629674306393245,בית יצחקשער חפר,
25,שדות ים,327,602,749,603,167,0.27740863787375414,פה,0.4568106312292359,0.8050734312416555,שדות ים,
25,שדה נחמיה,329,572,821,573,264,0.46153846153846156,פה,0.32517482517482516,0.6979293544457978,שדה נחמיה,
25,אלומות,330,227,333,228,93,0.40969162995594716,פה,0.31718061674008813,0.6846846846846847,אלומות,
25,ניר צבי,331,675,893,676,223,0.33037037037037037,פה,0.45925925925925926,0.7569988801791714,ניר צבי,
25,קבוצת יבנה,334,414,598,415,333,0.8043478260869565,כן,0.3188405797101449,0.6939799331103679,קבוצת יבנה,
25,רמת השופט,335,542,806,545,106,0.19557195571955718,פה,0.3948339483394834,0.6761786600496278,רמת השופט,
25,דורות,336,409,575,409,124,0.30317848410757947,פה,0.3691931540342298,0.711304347826087,דורות,
25,איבים,338,65,188,65,61,0.9384615384615385,מחל,0.4461538461538462,0.34574468085106386,איבים,
25,רמת צבי,339,385,488,386,146,0.37922077922077924,פה,0.34545454545454546,0.7909836065573771,רמת צבי,
25,גת קיבוץ,340,437,624,438,106,0.2425629290617849,פה,0.40045766590389015,0.7019230769230769,גת קיבוץ,
25,גברעם,342,336,419,337,111,0.33035714285714285,פה,0.45535714285714285,0.8042959427207638,גברעם,
25,חמדיה,343,229,335,231,103,0.4497816593886463,פה,0.34497816593886466,0.6895522388059702,חמדיה,
25,מענית,344,471,588,472,93,0.19745222929936307,פה,0.37154989384288745,0.8027210884353742,מענית,
25,כפר סאלד,345,375,533,378,97,0.25866666666666666,פה,0.41333333333333333,0.7091932457786116,כפר סאלד,
25,גליל ים,346,278,362,279,79,0.2841726618705036,פה,0.34172661870503596,0.7707182320441989,גליל ים,
25,מנרה,347,139,213,139,35,0.2517985611510791,אמת,0.31654676258992803,0.6525821596244131,מנרה,
25,ניר עם,348,316,460,316,157,0.49683544303797467,כן,0.2848101265822785,0.6869565217391305,ניר עם,
25,ניצן,351,1198,1588,1202,1167,0.9741235392320534,ט,0.498330550918197,0.756926952141058,ניצן,
25,גבולות,352,194,333,194,36,0.18556701030927836,פה,0.38144329896907214,0.5825825825825826,גבולות,
25,בית זיד,353,68,108,69,20,0.29411764705882354,פה,0.4264705882352941,0.6388888888888888,בית זיד,
25,רביבים,354,413,722,413,107,0.25907990314769974,פה,0.288135593220339,0.5720221606648199,רביבים,
25,חורשים,355,208,307,208,72,0.34615384615384615,פה,0.28846153846153844,0.6775244299674267,חורשים,
25,הגושרים,356,548,779,549,200,0.36496350364963503,פה,0.3813868613138686,0.7047496790757382,הגושרים,
25,כפר בלום,357,503,737,506,218,0.43339960238568587,פה,0.31610337972166996,0.6865671641791045,כפר בלום,
25,יד מרדכי,358,504,725,505,135,0.26785714285714285,פה,0.3531746031746032,0.696551724137931,יד מרדכי,
25,ניצנים,359,355,445,355,94,0.2647887323943662,פה,0.4112676056338028,0.797752808988764,ניצנים,
25,גבעת נילי,360,340,446,341,209,0.6147058823529412,מחל,0.4588235294117647,0.7645739910313901,גבעת נילי,
25,רוחמה,362,366,550,367,64,0.17486338797814208,פה,0.40437158469945356,0.6672727272727272,רוחמה,
25,חפץ חיים,363,307,370,308,301,0.9804560260586319,ט,0.5895765472312704,0.8324324324324325,חפץ חיים,
25,כפר אוריה,364,431,551,431,216,0.5011600928074246,פה,0.24129930394431554,0.7822141560798548,כפר אוריה,
25,בית קשת,365,340,496,342,62,0.18235294117647058,פה,0.3205882352941177,0.6895161290322581,בית קשת,
25,שמיר,366,488,707,490,115,0.23565573770491804,פה,0.375,0.693069306930693,שמיר,
25,עין העמק,367,497,627,497,425,0.8551307847082495,מחל,0.5010060362173038,0.7926634768740032,עין העמק,
25,ביריה,368,455,639,456,429,0.9428571428571428,מחל,0.421978021978022,0.7136150234741784,ביריה,
25,גלעד אבן יצחק,369,286,368,286,61,0.21328671328671328,פה,0.4965034965034965,0.7771739130434783,גלעד אבן יצחק,
25,גזר,370,211,399,211,48,0.22748815165876776,פה,0.3744075829383886,0.5288220551378446,גזר,
25,רמות נפתלי,372,295,461,297,175,0.5932203389830508,פה,0.2745762711864407,0.6442516268980477,רמות נפתלי,
25,בית הלוי,373,416,544,416,119,0.2860576923076923,פה,0.47836538461538464,0.7647058823529411,בית הלוי,
25,חוקוק,374,329,495,331,84,0.2553191489361702,פה,0.3495440729483283,0.6686868686868687,חוקוק,
25,מגל,375,685,884,685,163,0.23795620437956205,פה,0.4321167883211679,0.7748868778280543,מגל,
25,עברון,376,518,700,520,104,0.20077220077220076,פה,0.36293436293436293,0.7428571428571429,עברון,
25,המעפיל,377,483,651,483,99,0.20496894409937888,פה,0.3995859213250518,0.7419354838709677,המעפיל,
25,משגב עם,378,175,272,177,39,0.22285714285714286,פה,0.3657142857142857,0.6507352941176471,משגב עם,
25,גאולים,379,528,721,529,346,0.6553030303030303,מחל,0.3087121212121212,0.7337031900138696,גאולים,
25,להבות הבשן,380,459,716,465,114,0.24836601307189543,פה,0.3464052287581699,0.6494413407821229,להבות הבשן,
25,מכמורת,382,742,1097,743,202,0.2722371967654987,פה,0.4582210242587601,0.6773017319963537,מכמורת,
25,עין הנציב,383,313,438,313,270,0.8626198083067093,ט,0.25878594249201275,0.7146118721461188,עין הנציב,
25,עמיעד,385,282,473,283,84,0.2978723404255319,פה,0.375886524822695,0.5983086680761099,עמיעד,
25,בני דרור,386,518,975,519,182,0.35135135135135137,פה,0.46332046332046334,0.5323076923076923,בני דרור,
25,כפר מונש,387,469,624,469,114,0.24307036247334754,פה,0.5245202558635395,0.7516025641025641,כפר מונש,
25,כפר קיש,388,337,491,338,149,0.4421364985163205,פה,0.40059347181008903,0.6883910386965377,כפר קיש,
25,בצרה,389,603,813,604,174,0.2885572139303483,פה,0.5091210613598673,0.7429274292742928,בצרה,
25,רגבה,390,623,856,625,217,0.34831460674157305,פה,0.4510433386837881,0.7301401869158879,רגבה,
25,גלאון,393,337,480,338,62,0.18397626112759644,פה,0.3798219584569733,0.7041666666666667,גלאון,
25,שובל,394,465,645,466,96,0.2064516129032258,פה,0.36129032258064514,0.7224806201550388,שובל,
25,משמר הנגב,395,559,863,562,186,0.33273703041144903,פה,0.37209302325581395,0.6512166859791425,משמר הנגב,
25,נבטים,396,625,790,626,463,0.7408,מחל,0.3104,0.7924050632911392,נבטים,
25,חצרים,397,607,832,607,128,0.21087314662273476,פה,0.38879736408566723,0.7295673076923077,חצרים,
25,שרשרת,398,211,280,211,208,0.985781990521327,מחל,0.4928909952606635,0.7535714285714286,שרשרת,
25,בארי,399,661,859,663,112,0.16944024205748864,אמת,0.35098335854765506,0.7718277066356228,בארי,
25,אבן שמואל,400,904,1069,905,893,0.9878318584070797,ט,0.5331858407079646,0.8465855940130963,אבן שמואל,
25,ניר יצחק,402,363,561,367,60,0.1652892561983471,מרצ,0.3774104683195592,0.6541889483065954,ניר יצחק,
25,אורים,403,247,463,249,72,0.291497975708502,פה,0.3360323886639676,0.5377969762419006,אורים,
25,נווה אילן,405,505,736,506,217,0.4297029702970297,פה,0.3405940594059406,0.6875,נווה אילן,
25,חצוראשדוד,406,483,693,484,78,0.16149068322981366,פה,0.37888198757763975,0.6984126984126984,חצוראשדוד,
25,דברת,407,258,372,258,89,0.3449612403100775,פה,0.42248062015503873,0.6935483870967742,דברת,
25,נאות מרדכי,408,379,539,383,109,0.287598944591029,פה,0.40105540897097625,0.7105751391465677,נאות מרדכי,
25,יחיעם,409,398,615,401,133,0.3341708542713568,פה,0.3316582914572864,0.6520325203252032,יחיעם,
25,צאלים,413,254,390,255,90,0.3543307086614173,פה,0.29133858267716534,0.6538461538461539,צאלים,
25,קלחים,414,298,383,299,183,0.6140939597315436,מחל,0.28523489932885904,0.7806788511749347,קלחים,
